bus.119.gen,bus.4.gen,bus.6.gen,bus.10.gen,bus.12.gen,bus.15.gen,bus.18.gen,bus.19.gen,bus.24.gen,bus.25.gen,bus.26.gen,bus.120.gen,bus.31.gen,bus.32.gen,bus.46.gen,bus.69.gen,bus.99.gen,bus.116.gen
25.891,30.7042,48.8233,30.0167,24.5074,30.5273,34.6248,30.2978,25.9668,48.8986,52.2315,69.307,35.9456,23.2197,32.8786,72.61,23.944,25.2262
27.9023,32.8124,45.717,31.1163,26.3581,29.3827,36.2821,30.5483,25.8368,53.2225,56.9564,64.1472,40.1479,23.2755,28.2553,72.9866,23.5973,24.8909
27.3362,38.0021,49.2144,33.9817,29.013,28.1218,39.1101,31.3019,28.7265,51.2591,54.2445,66.837,37.6611,24.6595,26.4072,66.5919,23.2507,25.532
28.8094,39.0208,48.8246,31.5871,31.3878,26.0695,35.1246,38.9673,29.9298,54.1468,51.0901,72.15,41.3581,25.0796,26.4726,61.5023,22.904,24.6408
30.2348,40.6711,48.9827,25.9573,31.6402,27.549,31.7411,41.0727,30.3727,54.3687,52.0908,69.6154,42.0732,24.1323,24.5346,62.4073,24.032,23.863
31.4451,39.4057,49.7834,23.3191,36.5909,23.8674,26.7895,38.363,32.2661,59.1629,51.823,69.8385,41.1295,25.1248,23.5012,62.9123,25.16,21.13
27.4688,43.0885,46.1882,21.3963,40.5828,27.139,23.9039,34.0586,34.3027,61.4554,57.7861,63.4326,41.077,25.5787,21.7245,62.2898,26.288,20.1246
28.8957,43.1629,47.2451,19.9739,44.7946,24.4516,22.5192,39.3967,34.6762,59.7051,58.2129,65.7727,40.8086,29.7793,19.2781,65.1168,27.7467,19.249
30.8447,46.2831,47.5983,24.3356,45.1196,22.7954,20.8838,41.3065,36.9379,58.8837,59.0686,66.0515,41.7907,31.3192,22.3541,62.6614,29.2053,16.245
31.3662,48.1912,49.601,26.662,45.9778,25.4731,19.8487,35.5919,37.8951,59.0258,62.3969,67.1973,45.6752,30.8363,19.4747,61.9823,30.664,18.7248
31.8411,50.845,46.3477,25.9568,49.3398,24.5449,20.0615,38.5147,40.7773,61.5086,62.4023,64.3871,43.8939,30.6731,20.3573,60.2206,31.68,18.6063
32.7811,52.4198,50.6802,28.0401,42.0914,25.4183,19.2762,38.7175,41.0418,60.5939,59.3197,65.2317,44.1419,34.0781,22.3477,60.444,32.696,18.0129
32.4171,57.8517,47.2891,29.2451,43.7013,28.6486,17.4294,39.2868,43.5249,60.8817,62.8181,62.8366,42.7696,30.0882,25.9595,55.7082,33.712,18.5385
33.8617,64.7863,49.544,24.0724,40.8877,30.164,14.8614,43.4811,45.0493,60.6574,60.3979,61.9017,42.3774,34.439,27.9351,56.1222,36.024,21.6165
33.8924,71.16,47.3205,26.027,38.8489,33.3884,12.9216,42.0666,51.6626,63.6499,60.4799,61.1773,44.5524,32.1156,29.0597,52.5585,38.336,24.4344
35.387,72.6597,49.0338,25.2579,42.6929,36.8918,9.0978,42.9805,51.89,61.8514,61.2688,64.198,42.0277,30.4219,31.2729,57.7589,40.648,23.7854
36.6212,73.3111,46.5896,23.7715,39.3976,33.9035,9.6133,39.6452,53.2862,67.6044,63.0515,63.3596,47.7082,28.5368,34.8247,57.9878,42.0427,20.8378
38.7715,70.3387,45.2548,21.94,40.9193,30.7096,10.2218,41.611,55.5785,70.8137,61.2698,60.8367,47.3631,32.4082,36.9297,58.1247,43.4373,18.533
37.545,72.0041,46.8275,22.1722,40.3177,30.0736,10.5236,41.3624,55.7663,74.669,63.8189,59.3784,44.0534,29.0568,41.4027,56.9415,44.832,17.2846
43.8433,73.13,43.1794,21.489,41.2067,30.2711,11.5856,38.6256,57.5672,68.5287,63.0039,64.6494,46.937,33.7266,46.9358,54.926,44.2747,14.6414
46.6741,64.1658,45.5515,17.5409,39.8614,34.4531,11.8969,37.0186,57.1208,78.337,65.7209,64.9532,46.8694,35.5072,50.1228,53.7268,43.7173,15.7752
47.9741,64.2739,45.2754,20.1163,41.3734,33.3595,13.9439,37.7483,55.6097,81.3509,65.8018,66.436,48.779,30.4914,56.6572,51.5183,43.16,15.6356
46.9434,65.5,44.3927,21.9536,42.8306,32.4446,16.4251,36.8299,57.9087,83.6724,61.0373,66.9381,50.1992,25.522,60.5581,48.857,43.5653,15.674
48.1981,62.7833,41.5377,24.0284,47.549,29.2192,19.2285,36.9513,55.8227,81.5921,61.5669,68.8856,46.2982,24.6153,64.376,49.0534,43.9707,17.3229
45.1947,58.8791,39.1079,24.596,48.7159,27.5271,23.5571,39.2158,56.0012,88.317,59.7818,64.2393,46.7444,24.3426,66.6984,48.7135,44.376,18.7388
44.9495,56.4432,37.7335,22.5436,52.7685,25.8998,28.2153,43.3831,59.4818,88.2515,60.7355,59.95,43.3179,23.4943,68.5728,42.6704,42.9387,17.6435
46.0196,55.9562,34.8646,22.7341,55.234,24.8268,27.8821,43.1495,58.5894,86.2467,59.8081,62.2339,44.2938,21.9033,68.8973,39.624,41.5013,19.4744
45.5961,53.3481,35.4005,23.6204,55.7816,23.714,28.7362,38.3699,57.2264,88.4971,59.7602,63.8244,45.0042,20.9672,67.5387,36.7003,40.064,23.3362
45.7051,55.7694,32.4328,26.9037,53.6291,21.4406,29.2485,35.3902,55.5359,87.4994,62.028,64.5477,45.3079,21.7935,66.369,38.6872,40.4747,25.0911
46.0769,55.6039,33.8373,31.4881,48.6011,21.7814,30.0185,42.5192,51.5989,88.1754,58.1392,58.8886,45.4628,20.1799,65.9874,38.4592,40.8853,30.5192
44.4907,51.5885,34.2512,31.2634,50.2029,20.2769,31.023,44.8384,50.6857,84.5472,56.8771,66.0416,44.1168,20.3307,66.5751,38.5696,41.296,31.6159
48.6816,51.3085,35.4442,30.2226,48.1178,21.1662,35.4866,44.4744,49.2429,88.0299,59.3496,65.6108,48.2635,20.1123,66.6087,40.096,41.8613,30.9516
49.3522,56.6834,36.5614,28.0788,49.5025,18.8222,41.0471,44.4784,49.926,89.9625,58.7612,74.1974,46.3872,18.8537,64.3751,39.1981,42.4267,32.8528
53.5865,56.9877,35.9096,32.2998,52.9421,20.0702,44.0014,47.223,48.8679,84.6605,62.5512,69.8391,47.8935,21.1434,65.9737,37.9875,42.992,32.9758
57.5752,60.2261,37.464,27.1695,52.3989,21.2583,44.3052,47.6176,50.998,90.5298,59.3957,67.4542,44.3115,20.8919,62.8509,34.975,42.0987,30.3436
57.3278,55.3582,39.1422,25.722,54.8135,19.5584,42.4248,46.4727,51.8448,92.4144,58.4432,72.2091,44.4673,23.7343,58.755,35.8263,41.2053,26.1041
56.0805,55.2998,43.9162,27.0493,49.2583,22.87,44.1182,47.2846,47.5844,88.7605,58.3174,72.7437,46.0175,21.8618,59.4193,33.6854,40.312,25.2038
53.9333,53.3765,43.816,25.8752,49.3819,24.6073,44.709,45.9397,49.8605,87.8806,59.5397,77.1517,43.2019,25.9828,61.2767,31.4681,40.3733,24.392
54.8978,56.0406,45.1085,26.4295,44.9391,25.7918,41.4107,46.5353,50.1363,85.7083,63.5276,79.472,40.255,27.0971,64.4551,30.1051,40.4347,23.4053
53.9779,56.656,49.1293,30.8443,42.6301,29.217,42.6229,41.2391,49.909,82.0046,64.5103,79.3947,37.369,29.4359,64.4791,29.529,40.496,25.2893
55.3534,60.7145,48.4867,26.7446,44.7356,30.9619,41.6949,40.5661,51.745,82.3145,62.2599,78.1345,34.508,28.4441,66.8441,27.4568,40.5867,27.0213
55.1702,64.1204,49.4175,27.5465,42.5068,32.2149,42.846,38.4691,50.5255,83.8409,63.6238,70.5383,32.2061,28.306,68.2067,29.0793,40.6773,29.1165
57.6895,60.0471,49.2415,24.9661,37.7801,32.5845,37.5102,45.2578,54.0823,83.7744,62.6235,74.0536,36.9593,24.2066,69.5791,28.0383,40.768,29.089
59.7965,64.7223,46.5418,26.0475,34.4208,32.1743,38.5071,44.3969,56.0531,85.3471,63.8179,69.8579,34.0699,26.249,68.9479,26.9667,40.824,30.3512
57.7697,61.2508,46.4332,28.5242,36.1072,35.0297,39.7451,47.3076,55.808,81.5991,62.9711,68.256,35.4946,24.7157,74.8739,25.2933,40.88,27.8738
57.1713,60.7065,48.2318,30.9779,34.7074,32.3324,38.3863,45.2291,53.3611,84.5371,62.0685,65.0677,38.3066,26.7364,79.8484,24.796,40.936,27.3737
55.1903,66.0911,50.8576,29.6586,33.2048,33.8179,37.7869,46.7884,52.9457,84.0297,62.9801,66.5746,36.8561,25.1525,77.4912,21.982,40.9173,29.5959
52.7842,63.3605,50.5028,31.178,37.2424,34.4705,40.9356,50.9357,53.2924,77.0195,60.7807,72.5011,36.663,25.1443,75.0504,22.3746,40.8987,27.9332
53.7313,64.3481,50.504,28.0759,35.8568,35.1209,39.8,49.1712,49.6373,88.6429,57.288,71.428,38.52,25.5608,75.734,22.4418,40.88,27.4733
55.2839,62.808,48.7093,28.3315,39.0495,35.5798,43.7313,50.8331,53.4728,79.3399,57.1026,79.4705,36.8034,23.8361,72.5381,20.439,41.6747,26.7491
54.7841,67.4462,46.9134,27.6135,37.9739,31.4226,42.5022,52.0744,52.2869,80.8647,63.2354,76.7293,33.9074,28.2429,66.9258,21.7643,42.4693,30.1345
56.2816,70.1246,48.7715,25.4664,36.5179,29.6856,46.503,49.8371,50.536,80.2506,59.2343,80.734,33.5593,29.5749,64.6808,22.0524,43.264,31.7548
60.7888,73.0404,48.7593,26.7497,37.7126,26.5869,47.4065,48.3195,58.617,80.4281,59.2452,78.566,31.9575,30.7944,59.6797,20.6037,43.8613,33.4473
62.6139,73.6232,49.1826,30.7828,35.536,24.9582,45.0153,47.3238,63.281,85.229,56.586,78.8687,32.4199,32.0302,56.5,20.0783,44.4587,35.8121
64.3134,71.0162,51.7254,33.3737,35.3756,22.5777,41.09,50.9917,65.9936,87.3484,57.8549,80.7053,30.1688,31.4428,56.873,19.2142,45.056,36.9145
66.2425,75.5446,51.0534,33.4182,37.0999,20.8084,42.9707,51.8283,66.4061,86.6059,56.0323,78.6938,29.4086,34.5651,58.7313,20.0852,44.496,38.4947
70.0411,74.5512,50.3561,38.84,39.0966,22.3994,41.4716,50.6432,70.9686,81.5204,57.6948,78.539,27.9828,37.4233,61.9356,18.051,43.936,37.4843
70.8008,79.0304,51.0808,39.5082,39.3931,25.3127,40.972,50.88,70.7406,81.3666,58.1929,79.0778,26.2663,34.966,66.1626,19.3083,43.376,36.9502
66.5826,74.2785,48.0843,42.4548,39.0085,27.3831,41.1832,48.7885,68.949,84.7959,61.5762,76.796,30.8215,38.9981,67.2524,20.5202,42.1893,38.9733
64.0061,78.1703,47.521,45.2762,38.1909,28.8919,37.3317,50.2362,67.7937,85.2807,64.7109,80.2457,27.0815,37.7119,72.4384,21.7975,41.0027,36.1986
68.4133,73.5578,50.7507,45.3737,35.2802,29.8633,37.7188,52.5487,67.1174,84.1268,70.248,77.9785,28.2657,34.4333,70.3215,22.3735,39.816,40.9491
70.1722,83.8519,51.3299,44.5042,34.3379,27.1932,34.5636,49.319,59.4825,82.3114,68.3483,79.9416,30.0346,36.8825,74.3518,22.9517,40.544,41.2194
73.0286,80.9515,49.4123,44.6035,41.3794,29.6573,35.3539,49.0909,59.7257,81.1048,73.544,76.4562,28.1143,34.3254,72.108,20.3438,41.272,43.0715
75.2946,72.8272,47.3337,44.8384,52.7914,26.6988,34.973,48.4733,58.1677,87.5667,67.0256,78.0394,34.1484,31.2432,70.6129,19.365,42,44.3471
80.5167,74.861,48.1358,46.4214,52.336,28.6267,35.9947,50.7794,63.3236,83.8573,67.8955,76.8005,37.6187,30.492,70.1433,19.4471,40.7573,42.2742
81.2884,70.883,48.0351,46.1524,50.2841,30.741,43.7966,53.2013,62.3129,85.8102,66.3167,78.7485,42.4155,29.7452,69.7523,22.0823,39.5147,43.7362
82.742,75.4834,44.7117,50.0983,57.8062,32.4742,44.437,50.7072,63.2115,85.1645,65.5749,80.4573,41.0983,29.745,74.7854,22.3634,38.272,40.2189
86.3921,71.3257,41.2925,41.3668,54.6236,28.5973,46.7798,48.796,65.2974,91.5865,67.5358,81.9668,40.3667,27.8313,76.0974,24.1775,39.832,36.6891
77.5578,73.2589,45.4838,42.9947,54.3905,27.3272,48.2624,51.6052,68.4842,90.3233,64.509,79.8914,36.3699,24.4475,79.6297,22.2094,41.392,33.6202
72.8663,71.5999,45.3741,41.3795,52.2899,32.8526,46.7439,49.8591,68.2649,81.2732,65.515,80.7693,38.3963,25.4636,78.4019,24.736,42.952,34.2229
74.1447,72.8129,45.9243,39.8338,56.306,34.4696,48.8484,50.5205,70.764,86.6514,66.558,72.2741,37.2684,24.5518,72.0904,21.9172,43.4773,39.9521
69.165,67.3187,43.8434,44.8433,55.9328,38.2044,49.0446,49.8307,67.5693,85.6907,67.3173,78.8066,41.8881,24.0592,72.5578,20.6398,44.0027,43.0549
70.7591,69.4194,42.0284,40.7658,54.115,41.5685,51.1337,51.4518,71.0689,85.5576,63.1723,82.1415,43.7863,25.8269,70.9841,19.0861,44.528,41.7809
73.0455,75.5689,39.3094,42.2253,49.1039,40.0394,49.7251,49.3498,75.2118,86.758,63.319,82.7976,39.4531,27.7234,71.2146,16.5915,44.6027,41.1586
71.6017,76.3832,37.6533,38.1531,54.5835,39.5497,48.7387,49.6153,82.4971,82.8962,63.9971,83.1773,40.1889,28.5726,68.2336,16.9593,44.6773,37.7431
72.355,73.3305,40.0764,33.501,53.0536,41.752,47.2529,48.8783,83.7509,82.3001,67.7177,78.5595,43.3891,29.6369,68.9012,19.3239,44.752,34.7137
80.9314,70.3894,37.9561,31.8455,54.6111,41.829,43.4157,49.3668,77.9556,86.5867,68.2384,83.5835,43.8364,27.676,67.3137,18.7331,44.4693,42.8189
86.4761,76.2655,37.002,35.6317,56.8023,40.1894,41.219,49.3733,78.3905,80.1908,68.0673,78.7638,46.3205,32.4275,66.066,17.415,44.1867,45.0816
84.6072,73.7938,39.3632,36.6773,60.6779,41.7711,38.6927,47.1343,76.2203,85.7854,71.5343,82.6105,42.3933,32.1512,68.448,16.1887,43.904,46.2278
82.666,72.8372,39.3766,40.943,61.3404,41.9293,39.9879,46.5069,76.3264,86.3823,74.21,78.5086,44.2171,31.1178,67.4636,16.4535,43.616,46.0712
88.4333,72.9032,36.25,43.4818,53.5377,41.3681,40.6302,50.3225,75.183,86.3381,70.5113,79.8427,46.9219,32.3136,67.6017,17.6654,43.328,45.0945
84.4291,76.2646,37.8452,40.3563,56.9148,41.8361,39.7931,48.177,74.5831,82.4273,72.6713,80.8911,49.1732,34.9061,69.7577,18.3018,43.04,42.1317
84.2478,74.6246,36.9197,32.7153,61.2748,38.4339,37.4581,47.2214,78.8394,81.3513,78.1672,83.8102,47.0018,34.4729,73.4577,17.3805,42.1333,38.1469
83.5795,75.6141,34.9013,26.6775,54.8103,40.4342,42.0959,50.5237,80.0943,85.2559,75.0882,76.7229,46.7432,37.2657,75.874,16.5786,41.2267,38.3278
82.3535,74.117,34.8901,26.167,54.1805,41.2788,41.7667,47.8898,83.1988,85.9853,73.4016,78.7014,45.0065,35.988,75.5683,16.7755,40.32,38.3822
88.9404,81.0893,33.2905,29.1785,56.5157,37.184,42.6586,47.1398,81.5013,86.3048,72.7884,75.9897,43.4866,32.941,77.452,17.8003,40.608,36.7862
85.7522,75.2652,33.8954,30.9009,54.6036,37.8446,42.3011,48.9745,81.9702,90.6032,77.5362,72.4444,48.4126,34.7548,77.4073,16.5786,40.896,37.1986
90.7345,79.8217,32.4496,27.9239,54.6222,36.7964,47.0902,48.3354,86.2539,89.2395,75.6661,75.0728,49.688,31.6296,78.6509,14.4877,41.184,33.3771
91.52,87.0471,31.0182,23.8802,53.6932,37.7311,46.1691,48.4657,82.1053,86.0771,75.6213,77.0985,47.4864,29.1496,82.5976,15.4158,42.1627,31.7288
87.7808,79.4662,27.6597,25.2853,61.7861,39.9663,43.5705,50.1418,78.6285,88.6872,75.2254,72.7189,50.4096,28.1471,80.0821,16.9244,43.1413,35.2903
95.1726,82.6112,26.7388,27.1794,61.958,37.4831,43.5681,51.1073,78.1381,81.8376,75.3856,68.1387,47.8606,27.6915,82.5836,17.0895,44.12,32.192
88.7971,80.4577,24.9274,29.0162,56.6673,38.6759,43.1805,49.8544,80.9254,90.6539,74.2992,72.7024,47.4461,25.3463,85.1153,18.6482,43.888,28.4961
87.3397,84.7229,26.8345,30.439,56.0672,40.747,39.7061,48.6604,80.6651,89.1156,75.0313,64.35,49.6301,24.6719,85.7738,20.0531,43.656,29.8749
87.5328,75.6897,25.2302,31.8325,57.7945,38.2738,44.1836,50.7875,84.5109,89.9673,72.8772,63.1938,50.12,25.1244,82.938,19.1666,43.424,32.9333
82.3363,80.5652,26.5344,34.6818,49.2849,39.1239,46.5755,52.1064,84.467,86.6225,73.5059,64.45,48.3322,24.4356,84.7583,19.6012,42.4347,34.9884
86.7376,83.222,25.0188,38.0902,43.2068,36.0949,42.2533,49.8214,85.6553,88.9429,72.5194,64.1733,48.1063,26.3149,88.6062,19.7034,41.4453,34.1162
83.3848,80.6718,28.2112,40.506,37.8865,37.9274,43.7017,50.8622,88.4046,86.6952,65.7226,68.556,49.0797,27.2439,89.4378,19.6484,40.456,34.8564
80.9552,83.2349,28.9834,42.7476,46.2232,35.9535,44.9097,47.7511,85.7499,83.7049,66.9854,68.0057,48.2989,27.6722,91.419,19.9103,40.848,36.3422
82.2708,78.6076,27.7631,40.9912,53.8398,40.2058,49.8437,47.8977,78.1181,82.7617,67.8899,62.4085,49.3085,26.6139,96.4054,21.4513,41.24,38.5206
86.5501,81.6794,26.2633,42.9669,45.7896,39.6428,49.0843,48.9931,83.0088,86.7799,67.9543,63.2977,49.7036,26.6738,90.366,20.6894,41.632,41.5054
89.7863,77.8599,23.3932,41.5557,51.0254,39.1138,45.7489,50.5421,80.5296,87.0578,71.4055,60.3799,46.9289,26.5286,93.8934,21.2052,42.0853,41.8363
85.0384,82.4659,20.7134,38.5527,43.71,42.6845,48.4458,51.826,82.4902,86.3989,75.4792,56.1836,48.0054,27.7695,94.4467,21.6904,42.5387,40.7322
87.5107,73.6989,19.456,40.9534,51.459,39.8514,47.9749,50.6192,79.3519,82.3447,73.2916,59.1677,48.0862,28.8065,95.8222,21.2951,42.992,44.7852
89.9265,76.9134,24.0449,41.2755,47.2299,42.0014,46.1109,46.6149,80.0681,85.2993,71.2857,50.8597,49.9026,31.9344,100.1699,18.2043,42.8693,44.1801
92.5493,78.7217,27.6144,44.1142,47.0475,41.4575,46.517,50.2209,85.188,81.6505,68.0357,48.2318,50.0659,27.3515,96.85,18.566,42.7467,43.3863
88.6268,78.643,31.364,41.0193,43.0072,42.5204,45.0123,48.9281,87.3357,89.5078,70.3274,42.5851,50.2501,31.9654,92.8238,19.1789,42.624,46.02
93.4038,79.9554,30.4539,40.9317,41.4447,40.6832,41.9937,50.6579,82.6615,88.1415,71.265,41.279,50.6141,30.2806,94.9876,19.6126,42.2853,46.06
92.3612,81.1832,33.1034,31.6078,38.8449,38.3356,44.5917,48.2843,77.9577,92.586,71.5225,41.9008,51.1934,32.9376,97.0377,19.4273,41.9467,46.8621
86.5208,81.7655,28.8642,35.817,44.4974,35.1879,44.7388,50.3827,80.0756,92.8162,69.704,43.6703,50.5506,31.2848,93.6859,18.6568,41.608,46.8298
86.6364,83.3565,29.3944,38.2184,36.8335,38.3687,47.3026,49.3756,80.2567,89.142,70.9719,45.161,48.7502,33.9875,96.5987,19.3597,41.488,48.1199
87.7109,81.3394,26.1095,40.2555,43.8907,35.9894,43.8038,47.5216,86.0765,92.9222,74.5476,44.7605,49.591,30.7555,95.7227,21.1921,41.368,46.4306
92.0924,82.2339,26.3234,40.3604,49.399,40.164,42.9129,48.5958,87.0278,86.2342,68.4134,47.4788,46.0987,30.5891,99.7827,19.9243,41.248,47.774
91.8165,76.2996,25.5718,42.1102,53.7657,40.891,41.7978,47.6575,87.7854,91.2214,72.6838,45.0199,47.0835,32.9339,95.4485,21.3714,42.344,46.7825
87.3035,79.3506,25.5541,39.2124,51.676,40.8486,43.8456,48.9944,87.1317,96.0873,72.7466,47.8601,51.4036,31.9264,92.308,20.4854,43.44,48.3415
91.4881,83.5188,25.9532,40.239,55.4921,41.6994,42.2147,46.6131,85.5651,97.1019,70.5186,47.1771,50.3721,32.3777,92.3189,21.7054,44.536,45.5562
91.7025,81.7212,25.6583,40.9233,51.358,40.0054,44.4141,51.1203,80.0515,95.2016,67.8015,54.3381,48.0534,34.1965,95.2387,23.7923,44.368,45.8909
89.6002,79.9139,25.7735,44.5208,54.1189,37.7655,44.0781,47.3091,82.0278,97.8885,66.7115,53.9751,50.3643,36.2031,92.5096,25.9686,44.2,44.295
93.6997,84.3628,24.5512,45.0166,57.0493,37.613,40.1228,50.5268,82.2731,95.4004,71.0641,50.5897,47.7112,32.2435,92.6749,23.9774,44.032,45.7033
90.2916,81.7552,24.2705,46.0227,53.0342,35.7651,39.3096,52.3841,82.2943,93.6078,70.4013,53.1154,49.1202,33.9299,89.558,24.6061,43.5493,45.5863
91.4132,76.569,22.8356,48.7423,60.53,34.2166,39.7184,47.495,79.0084,92.4373,68.1748,51.1488,50.2884,32.4948,88.0162,27.9965,43.0667,44.4397
92.789,77.6694,20.6948,45.3366,56.8883,33.4962,39.1023,48.3981,78.3443,88.9317,71.6918,51.2209,51.1778,31.7238,87.4332,26.9381,42.584,44.1612
89.8509,79.1565,19.419,46.0287,57.3835,29.7942,34.7071,49.1688,74.9422,95.5101,68.05,45.7617,49.2334,31.2892,84.3362,27.3855,42.992,42.8357
94.5427,77.2263,17.0385,43.299,52.4234,26.7682,35.6614,48.2098,74.7461,91.1512,73.5891,45.8845,48.9394,26.852,79.4625,25.3307,43.4,42.5834
89.7936,78.0106,17.9288,38.8229,56.9511,14.1946,27.7139,51.4399,72.2405,95.9759,71.6922,44.3819,49.5695,31.343,79.2838,19.9951,43.808,43.2261
95.3932,74.0376,19.0447,42.8017,49.5409,5.9426,27.2593,50.2533,70.946,94.6334,76.4375,42.1862,48.7971,32.3718,69.1273,16.4424,43.3253,43.8304
97.4409,73.7271,21.0875,36.0427,52.2711,1.606,22.0939,48.9609,70.5521,96.4192,73.8019,41.7229,49.1423,35.264,61.0508,13.5044,42.8427,40.8394
94.0173,75.0485,19.9781,38.1954,58.0775,1.81,19.1676,46.8534,69.509,89.9036,73.1182,43.0497,47.0056,34.2367,50.6926,10.1937,42.36,41.152
94.4102,70.303,22.3802,37.1695,58.8645,2.1058,19.178,46.1357,68.7108,93.3023,72.7156,44.9189,47.3699,35.7502,43.877,10.5323,42.4507,43.7151
87.8274,70.7393,22.068,39.7849,55.4701,4.7372,17.4286,45.2816,62.2468,95.1678,78.3823,45.9057,50.7104,35.2425,45.5302,8.9681,42.5413,45.3781
90.2711,73.4412,25.3902,41.9647,46.9936,7.0385,17.1596,48.6048,63.7595,98.7726,76.7247,45.9224,47.6436,32.9612,43.6224,5.9937,42.632,44.0356
90.6756,65.9375,30.5891,40.3039,45.2383,8.1692,20.5251,49.8621,64.4673,94.6109,73.768,42.4131,51.2883,36.7953,52.9369,7.2116,42.6347,43.7496
91.936,68.8899,32.0592,34.2747,43.0256,12.0736,20.5299,47.7568,68.8823,96.747,76.7355,40.0345,50.2237,33.178,59.4786,8.1306,42.6373,42.8279
86.1601,70.0909,29.4773,30.6068,50.4489,16.0927,23.9696,47.2595,69.0173,94.105,74.8063,37.9434,50.2087,33.5836,66.9358,10.2172,42.64,44.1033
87.487,66.7686,31.5531,31.6894,50.2906,13.72,25.2684,48.3363,66.1783,94.222,72.7753,36.0425,47.361,31.8482,69.903,10.613,43.1733,44.1772
85.443,69.2181,31.9962,30.3909,47.465,13.5346,28.096,45.9002,63.8043,87.1879,73.2377,33.4287,47.451,36.6226,77.2717,8.9654,43.7067,41.428
86.3227,74.2329,30.096,28.7356,42.2436,13.8541,29.2826,49.8838,61.3031,87.5864,67.8199,30.3713,47.6814,34.4713,79.6516,9.79,44.24,41.3224
89.4009,75.5636,31.8421,29.9307,33.6289,12.9629,31.3322,51.1621,66.0933,87.2718,70.7515,21.8746,50.0844,33.2892,76.3535,11.6982,43.8667,42.0972
92.328,73.7761,30.0552,32.6008,34.8915,15.5483,30.1824,49.4549,64.3041,93.1446,67.2974,10.7661,51.1165,34.4466,81.1767,13.0761,43.4933,41.8602
91.8759,74.0297,30.5748,28.8028,35.6183,23.9165,32.0219,51.4846,62.3198,88.6816,66.029,7.3764,49.8659,31.8444,81.9968,17.1861,43.12,43.0893
79.8518,65.4665,34.4112,34.4137,39.1905,28.5104,32.3922,50.3407,60.8559,89.0799,57.7582,8.7965,47.8398,30.0643,85.7364,18.1765,43.6133,44.9304
79.279,70.0525,35.4399,32.8697,40.3881,28.9735,35.6758,52.8477,62.7762,89.6675,36.9294,7.6624,47.7427,26.5817,87.3723,21.0974,44.1067,43.5605
73.447,64.0021,40.7683,31.6834,39.2702,27.2143,39.7689,52.6386,65.7056,93.9269,26.5204,6.6418,48.4218,25.8,86.7466,22.6543,44.6,44.8071
79.9245,63.1846,39.4107,32.266,32.373,25.9827,41.7307,51.596,67.8549,81.6409,21.9442,8.2494,48.8124,22.397,86.9397,25.2128,43.7547,45.4998
76.9699,66.6898,38.8358,30.5097,33.5135,25.1009,43.7726,49.4147,76.4231,74.9956,16.5609,6.9269,48.4328,17.1971,85.2612,24.2233,42.9093,45.1933
78.2665,65.8902,44.8823,31.9346,34.0963,23.5364,42.7641,49.4689,82.401,57.011,14.0429,6.5963,46.6935,13.1454,84.5256,25.1505,42.064,44.6172
81.6059,65.7873,40.5078,35.3489,37.9,22.0342,44.4965,49.6908,82.0802,50.5341,14.8765,4.5349,42.3473,9.307,85.299,24.6567,41.744,39.9059
79.5359,65.7632,40.7956,32.9796,39.9053,22.0617,40.8415,50.5844,80.793,55.1116,9.3843,1.0448,42.0675,9.5387,80.0756,24.8983,41.424,41.4225
76.1707,66.6561,40.3749,26.2752,41.321,19.3866,39.377,48.976,79.5737,60.1136,6.6387,0,41.2378,13.7294,78.0789,23.9096,41.104,40.8746
80.5511,63.6397,41.4019,20.6414,41.5572,17.5893,35.8785,49.9245,80.7493,60.8185,6.069,0.0666,38.7826,15.052,75.7553,21.144,41.328,38.4244
80.5912,63.2827,41.1969,20.0377,36.4794,19.1347,32.3509,48.35,83.9163,62.0818,6.3834,0.1149,40.1156,13.5686,73.8332,19.8244,41.552,32.1354
83.9479,68.6861,43.4792,11.2453,36.4063,19.9693,25.7953,51.6369,81.9159,55.2328,4.1027,0.6617,43.5065,10.7335,77.6504,17.953,41.776,25.8263
83.8306,65.9402,44.8426,11.1182,35.3783,15.6151,20.8294,48.6239,85.6269,59.4915,3.9326,0.4175,43.4226,10.1005,76.182,16.2917,40.936,20.5735
85.9872,72.9685,44.8246,7.2589,33.2937,10.7756,16.3918,52.9524,85.9781,55.0808,4.5671,1.2733,39.4791,6.83,67.3751,18.2481,40.096,22.4013
82.3548,76.1039,46.1405,6.9818,29.486,11.5918,14.9842,48.7793,80.8787,53.3288,4.8175,0.9685,36.6721,7.6132,63.7867,18.156,39.256,26.5099
92.4367,76.5891,42.5849,8.0307,27.1799,11.9883,15.4379,53.3494,77.9178,52.1048,3.097,1.3092,37.0329,7.1745,54.9145,19.1826,40.4533,33.2325
91.71,75.3839,44.6943,11.1343,27.1466,9.2183,21.4984,52.547,80.5389,52.7533,4.7704,2.7806,36.135,7.0362,50.3375,17.4007,41.6507,32.8866
83.9225,76.492,43.5807,13.6951,27.6314,9.0296,29.28,51.8043,77.2087,58.2532,3.3768,3.6589,36.0369,8.5401,52.4951,15.5218,42.848,31.8544
84.1074,77.0647,39.9993,12.6327,29.2497,8.8997,30.935,49.55,73.5939,54.3427,2.6974,4.656,35.0808,8.3379,49.54,17.2191,42.4347,31.9238
