bus.119.gen,bus.4.gen,bus.6.gen,bus.8.gen,bus.10.gen,bus.12.gen,bus.15.gen,bus.18.gen,bus.19.gen,bus.24.gen,bus.25.gen,bus.26.gen,bus.120.gen,bus.31.gen,bus.32.gen,bus.34.gen,bus.36.gen,bus.40.gen,bus.42.gen,bus.46.gen,bus.49.gen,bus.121.gen,bus.55.gen,bus.56.gen,bus.122.gen,bus.61.gen,bus.62.gen,bus.65.gen,bus.66.gen,bus.69.gen,bus.70.gen,bus.72.gen,bus.73.gen,bus.74.gen,bus.76.gen,bus.77.gen,bus.80.gen,bus.85.gen,bus.87.gen,bus.89.gen,bus.90.gen,bus.91.gen,bus.92.gen,bus.99.gen,bus.100.gen,bus.103.gen,bus.104.gen,bus.105.gen,bus.123.gen,bus.110.gen,bus.111.gen,bus.124.gen,bus.113.gen,bus.116.gen
38.9851,51.6821,25.6913,0,38.3085,35.0253,22.3173,41.9503,38.2554,68.0099,80,64,72.2634,40,42.9318,44.3167,39.0058,52.0383,38.0786,39.1745,10.5782,0,54.7925,68.2542,60.3211,63.8868,54.9555,22.722,38.774,54.9272,57.7938,43.2289,79.8166,8.8275,40.7937,64.1217,0,0,24.1509,39.1936,64.7993,61.5875,46.7993,39.1071,0,31.5272,50.8834,48.5715,55.177,38.2447,27.5454,59.4054,52.981,35.6646
39.5317,51.7996,26.1222,0,38.2313,36.8662,25.4632,42.3112,39.9677,68.5203,80,64,72.781,40,41.2625,41.9374,38.4961,54.4462,38.2646,41.6013,10.6108,0,55.2981,68.4144,60.982,64.5379,53.7853,22.5534,38.7968,56.4607,56.9502,41.1938,79.1917,8.961,38.5823,63.061,0,0,23.9658,38.1186,64.2561,61.4224,45.636,40.7534,0,30.0432,51.1862,48.3309,55.4639,37.9337,27.6953,59.1178,52.44,36.6032
42.1837,56.3178,26.6647,0,39.3673,38.4197,27.3871,42.4789,39.7086,68.7516,80,64,71.9891,40,41.5511,42.977,38.3191,54.1223,37.8352,41.9083,10.4971,0,54.5536,68.2332,60.5414,63.7902,54.2592,22.6089,39.1606,55.5711,58.0229,42.9973,79.4942,8.7842,39.4471,63.3973,0,0,23.8871,38.8178,64.8693,61.3237,46.7462,40.7417,0,30.955,50.7882,48.1866,54.631,37.8856,27.1604,59.1226,54.075,36.409
41.4028,55.079,26.4858,0,38.9224,37.4205,24.6393,42.712,39.7117,69.5813,79.6371,64,74.4495,40,40.4489,42.3168,38.6607,56.8075,38.3189,42.9949,10.9754,0,55.1212,69.2229,60.9413,64.2747,54.7881,22.789,39.1448,54.3735,58.7634,40.2476,79.191,8.8059,38.6293,63.678,0,0,24.1239,37.6246,65.1756,61.5962,46.3237,40.4834,0,28.633,51.2309,48.4982,55.258,38.0484,27.3517,59.3354,51.9757,36.2657
39.4494,55.9509,25.9053,0,38.584,38.7513,26.4812,42.5363,39.6062,69.8775,80,64,75.4608,40,42.9886,42.7297,38.8207,54.4656,38.6613,43.407,11.226,0,55.2395,69.6843,61.7848,65.6177,54.7055,23.0925,39.6452,56.4624,59.6811,40.8735,81.4339,9.0264,38.6012,64.9574,0,0,24.4847,36.1632,66.0691,62.3562,45.2259,39.6327,0,28,51.6852,48.7631,55.245,38.6342,27.7029,60.2559,52.0753,36.9217
40.102,52.1117,25.3264,0,36.414,36.8487,26.0472,42.3498,39.4053,70.9791,80,64,77.0307,40,39.7231,43.9409,40.7688,57.0382,39.7775,44.0861,11.3429,0,54.8917,72.1836,63.5415,67.5658,56.8353,23.8514,40.6398,56.9661,61.5808,40.6415,83.3333,9.3141,39.7285,66.6786,0,0,25.1904,34.3969,67.9832,64.0972,44.7429,40.3223,0,28,53.344,50.6682,58.0894,40.0974,28.5585,61.9033,53.6901,34.6146
38.6227,56.4783,27.1836,0,37.4475,36.6653,25.8465,45.6655,39.2824,72.333,80,64,75.3154,40,39.6109,43.7914,39.0749,56.0276,38.9925,45.3966,10.9751,0,53.9349,69.9725,62.4139,65.722,55.5227,23.0481,39.4356,60.9279,59.4683,41.875,80.5834,9.2991,39.904,63.9009,0,0,24.3405,30.4304,66.158,62.8123,43.0485,40.478,0,28,52.0923,49.487,55.8714,38.684,27.8015,60.4289,52.9579,35.0974
36.6078,55.8843,27.5343,0,36.5238,34.5642,27.1094,45.3521,39.8577,73.5685,80,64,76.5993,40,39.7906,45.4699,38.5581,54.3284,39.0413,44.7919,11.0316,0,55.6917,69.7385,61.5953,65.5532,54.084,22.8344,38.7873,61.1768,59.1435,42.1853,80.4806,9.1822,41.4918,64.0869,0,0,24.2618,32.1409,65.7239,62.358,45.1372,40.0243,0,28,51.4855,49.5738,55.246,38.2546,27.8976,60.4459,54.9135,35.119
34.79,58.5086,27.9476,0,36.3095,36.3318,26.224,44.3282,39.1812,73.3512,79.659,64,75.5054,40,41.8669,44.9777,39.9724,50.5929,39.6694,47.061,11.4933,0,55.6755,71.334,61.0266,66.1116,57.0122,23.6217,40.6498,61.8536,60.6456,42.111,81.8355,9.183,40.5772,67.8317,0,0,24.8864,31.5875,67.404,63.3529,46.8518,40.2919,0,28,52.7736,50.5501,56.3792,39.1105,27.8638,61.3503,54.0985,34.8721
33.2798,54.9338,28.6889,0,34.6458,36.2256,26.2705,44.5173,40,75.3652,79.2285,64,75.9271,40,40.5127,48.8492,41.2328,50.2642,40.7558,45.7818,11.6854,0,58.2102,73.5747,63.3808,68.6722,58.3809,24.3187,41.1441,60.1876,62.2672,45.036,84.442,9.4765,43.5663,68.1677,0,0,25.3876,34.3761,69.0448,64.9939,49.7129,40.6734,0,28,54.3227,51.727,57.4705,40.3698,29.5264,65.2825,56.0438,34.2758
30.9914,54.3189,27.6831,0,32.5475,33.4325,26.5121,45.8261,39.4325,74.9065,79.2048,64,77.964,40,40.1848,49.6203,41.5334,48.6909,41.0173,49.3958,11.5753,0,58.4273,75.4124,63.5076,69.104,59.4715,24.5781,42.2775,62.8207,63.4075,47.438,85.826,9.633,47.3684,69.4911,0,0,25.6636,36.0472,70.1698,66.247,51.546,40.711,0,28,55.0573,52,59.3392,41.0801,29.2941,65.7465,58.3708,30.8701
29.5989,51.4254,28.353,0,33.5846,31.404,28.8331,45.8448,40,74.5245,78.1997,64,82.9486,40,39.477,49.7528,41.6961,48.042,40.9548,51.8775,11.1271,0,58.5713,76.1632,64.718,69.0266,59.4675,24.3568,41.8444,65.104,62.7604,50.7318,85.0792,9.714,54.2532,69.0041,0,0,25.6093,39.3113,69.8318,65.9815,51.1001,41.1114,0,30.8344,54.6757,51.1695,59.1354,40.7197,28.5559,65.6575,58.4179,32.6293
20.9258,51.7374,27.4566,0,32.8274,32.4607,26.0924,46.4574,40,72.1402,80,64,83.369,40,38.7945,49.807,41.9552,49.5577,41.2445,52.7509,12.3559,0,58.1637,77.6848,64.4184,68.7392,60.1361,24.7779,42.3214,66.8065,63.894,50.822,86.3681,10.0282,56.0733,70.283,0,0,26.271,40.2746,71.3263,66.3033,52.2531,41.6964,0,33.0451,55.3728,52,60.0296,41.5454,28.6826,66.606,57.8947,32.0421
27.1417,52.6601,27.6054,0,33.6556,31.1128,28.0473,45.4564,40,72.1011,80,64,82.5138,40,39.5407,51.1081,42.477,50.5292,41.8389,53.2806,12.317,0,59.4435,78.2924,67.1841,70.9168,60.743,25.1878,42.736,62.4484,64.6344,51.3364,87.8934,10.293,56.7931,70.6374,0,0,26.7016,40.9393,71.7235,68.0365,51.6742,42.2772,0,34.6626,56.7136,52,60.4783,42.1856,29.236,68.1589,60.7583,29.8145
26.541,52.439,25.2461,0,33.6924,34.5134,28.2417,46.4319,40,74.0428,80,64,82.8064,40,38.2515,48.3857,42.1465,49.4526,41.104,52.2929,11.3053,0,58.2206,76.4359,66.7622,69.1474,59.9657,24.6663,42.0412,64.1854,63.2486,51.4545,86.479,10.1654,54.735,70.4772,0,0,26.1628,42.0937,70.9395,66.7181,51.7059,42.2268,0,36.8687,55.7177,52,59.8423,41.3502,29.3767,67.0596,58.5633,32.4135
26.6008,54.2167,25.9668,0,35.3211,31.8424,27.8867,45.9874,40,73.4248,80,64,80.4301,40,39.2218,48.2459,42.2523,49.857,41.5707,55.111,11.0406,0,58.6045,76.7898,66.8601,69.3891,59.0793,24.4896,42.2219,64.587,63.8727,52.6088,85.8669,10.1623,55.5123,69.7122,0,0,26.1855,43.4384,70.9072,66.6526,51.2549,41.1111,0,38.7191,55.6962,52,59.8483,41.5388,29.5347,67.0465,57.595,31.9117
26.3289,51.263,24.9354,0,32.4782,32.7158,28.4766,46.2193,40,72.9709,80,64,80.94,40,39.5389,49.1093,42.6881,52.126,42.5602,57.9339,11.1905,0,61.5121,78.3423,68.5877,70.6644,61.0597,24.7611,42.8192,62.6306,65.257,53.7539,87.701,10.1413,57.2642,70.8547,0,0,26.5259,45.3213,72.3426,68.0351,51.7977,41.2831,0,43.1693,56.8467,52,60.8494,41.6929,29.9481,67.9072,58.0986,30.5034
27.3962,51.8388,24.5774,0,35.3987,35.2959,28.1821,46.4558,40,72.5365,80,64,79.8215,40,40.0526,48.6137,42.0943,54.604,42.3668,57.7001,11.33,0,60.6819,77.4512,67.3165,68.8782,60.6988,24.4984,42.2722,64.7086,64.5268,51.3006,86.7582,9.7887,56.2439,69.831,0,0,26.2316,47.1208,71.3342,66.9289,51.8919,40.9664,0,45.4405,55.9111,52,59.1192,41.5293,29.6606,67.2143,58.7933,33.4135
28.7283,52.135,25.0535,0,36.612,32.2416,29.2719,45.9161,40,70.4082,80,64,80.0994,40,36.8285,48.2396,42.5207,52.2156,42.0846,55.7217,11.5988,0,60.0892,77.2682,67.2951,69.7437,61.5504,24.4153,42.7957,62.8929,63.9279,51.7764,86.878,10.0521,55.8747,70.3257,0,0,26.0483,51.4716,71.5312,66.9846,53.6302,40.9705,0,51.3386,55.8263,52,59.858,41.4473,30.2133,67.3469,58.6266,35.3412
29.1526,51.0366,25.4666,0,36.9724,30.9688,28.5227,46.3533,40,73.9069,79.6802,64,82.7877,40,36.1511,47.5975,42.045,50.6583,41.2404,56.0988,11.4083,0,58.7167,75.5514,66.7243,68.8412,60.9695,24.0455,41.988,62.7409,62.8227,51.4025,85.6601,9.9479,54.1603,68.6204,0,0,25.6451,50.2232,69.6722,66.1772,54.1834,40.4539,0,52.7505,55.0233,52,59.102,40.9082,30.0982,66.3646,56.9625,35.4822
23.7641,48.8017,25.0842,0,34.7548,34.0373,31.1578,44.8908,40,70.8495,79.4407,64,79.869,40,36.5457,47.1051,41.3288,52.5127,40.9751,55.003,11.1073,0,58.5133,74.4503,66.036,68.4459,60.8583,24.2332,41.5313,66.869,62.3166,51.4101,84.7846,9.7678,53.6838,67.9148,0,0,25.3678,49.6667,68.4979,65.9562,54.1922,41.4481,0,54.9537,54.3071,51.2315,58.3601,40.4088,29.6665,65.5319,56.0714,36.204
30.6629,46.9172,22.1691,0,36.8276,35.9429,28.0566,44.5926,40,71.4726,77.8505,64,77.1507,40,36.5262,47.4914,41.347,48.2624,41.0095,53.7614,10.9729,0,59.6108,73.9081,66.0003,68.9161,61.9267,24.6383,40.0352,63.1999,63.291,50.5491,83.7482,9.451,54.0516,67.8814,0,0,25.0057,49.867,66.9607,66.1404,53.1776,39.4149,0,56.9487,54.2615,50.5582,58.6971,40.1164,29.1433,65.2845,57.1318,35.2043
29.8239,45.7391,20.7166,0,35.7221,37.3985,28.6133,43.9634,40,69.0982,77.8607,64,75.3228,40,38.8791,54.3426,39.3795,48.3517,42.6885,53.4725,10.9232,0,57.1059,71.9127,63.6039,65.1657,63.6629,25.6249,39.7648,62.1663,59.3565,51.5462,81.5644,8.9634,58.2035,66.4462,0,0,24.549,48.6668,66.484,68.4624,52.5418,39.2563,0,60.4042,54.3843,49.315,58.9872,38.5167,27.84,62.8949,62.7996,37.8622
29.8365,45.4401,19.8649,0,36.5491,33.9525,29.5918,43.9817,40,66.2999,79.0154,64,76.8307,40,40.623,51.8228,39.6373,52.6893,44.0957,54.491,11.1443,0,59.2754,72.404,64.0341,65.6702,63.6157,26.5229,40.4422,63.5335,59.9269,49.8867,81.5491,9.4135,57.1713,66.7011,0,0,24.8672,48.3311,66.7004,65.1646,53.3572,37.3746,0,59.6683,54.6769,49.3265,60.9903,38.092,28.2784,59.8513,60.3682,36.521
30.2828,45.598,19.2145,0,39.6914,33.5112,27.6937,45.3247,40,68.4056,76.197,64,73.9506,40,39.8744,44.1239,40.4577,53.405,41.5242,53.9968,10.8612,0,61.0204,73.5306,65.2135,69.6127,60.9012,27.6354,40.8348,62.1015,62.4546,47.8793,82.9905,9.9183,51.8927,66.8165,0,0,25.1945,49.2182,67.9767,64.7856,50.725,37.8366,0,53.5321,53.7613,50.4063,58.4199,36.7669,29.1077,60.8794,54.0384,36.2127
27.7083,44.5398,19.2749,0,38.7655,31.6052,29.1441,46.459,40,67.8657,75.7413,64,79.6841,40,41.2707,43.1229,39.4124,59.846,39.4738,56.6098,10.6027,0,58.6644,70.9517,63.7905,67.4137,58.4404,27.4028,39.7526,61.3897,57.888,43.8869,81.0145,9.4943,43.8749,64.831,0,0,24.6181,45.3236,65.9017,62.1612,47.0298,38.577,0,44.9332,52.0216,48.7534,57.9353,36.0256,28.1231,58.8532,52.4607,35.3723
30.8493,45.9251,18.5578,0,39.0779,30.5606,25.412,45.4251,40,66.1703,75.39,64,77.8354,40,39.9146,42.9998,40.1098,60.5144,39.7306,54.3301,10.8846,0,58.9792,73.4897,64.2673,68.248,57.676,29.0599,40.6875,58.226,56.1887,39.8698,81.8256,9.7906,39.1028,67.2747,0,0,25.2988,43.2411,67.3763,63.2112,46.9162,35.976,0,39.7573,52.9151,50.5302,58.9375,36.6524,28.7649,59.9328,53.4901,37.7
27.5848,44.1562,17.4777,0,39.9053,30.5484,26.2696,45.6553,40,66.6671,75.4625,64,79.8165,40,38.5529,43.0042,39.6922,67.5799,39.0227,56.2214,10.7298,0,55.7178,72.4789,63.6352,67.5909,56.312,29.303,40.2696,57.4168,54.7193,39.2688,81.142,9.7749,38.6862,65.9037,0,0,24.776,40.6471,66.6545,63.0874,44.7219,36.5587,0,33.9673,52.4468,49.0087,58.1031,36.1186,28.6969,59.7348,52.6145,36.8133
30.672,40.5502,17.3695,0,38.309,31.8245,25.6604,44.041,40,65.2722,77.0763,64,81.3946,40,39.7966,44.2031,39.6238,73.3246,39.132,57.4535,10.6573,0,55.1266,72.3682,64.4871,68.1433,55.2511,29.8614,39.5879,54.6078,54.9361,41.6802,81.8164,9.4748,39.6911,65.4038,0,0,24.6319,40.3849,66.0297,63.416,44.8103,34.3075,0,30.8972,52.2142,48.7408,56.9947,35.7921,28.6304,59.702,53.8036,37.6674
28.2086,48.0622,16.8594,0,34.4066,28.7582,25.3471,45.5875,40,66.6337,76.7783,64,81.974,40,39.4712,46.6339,39.8425,76.8749,39.3419,59.1786,10.6574,0,53.4359,72.7753,63.2677,67.5608,55.0844,30.2346,39.6717,54.0092,56.4967,39.9221,81.9697,9.4652,40.9358,65.9876,0,0,24.71,38.4709,67.2024,62.7932,44.4565,32.1009,0,30.888,53.2565,49.6995,57.4318,36.1098,28.4527,59.6306,54.2179,35.3353
30.8305,46.0893,15.2856,0,36.8511,30.7056,24.0917,43.0435,40,63.1496,74.9329,64,80.1986,40,37.9056,46.5895,39.3067,86.5143,38.5756,60.566,10.7671,0,53.5669,72.0324,62.6464,66.464,55.7838,30.0845,40.1609,52.4548,56.5234,44.0304,80.5633,9.8009,42.5314,64.4577,0,0,24.5728,38.915,66.3359,61.6282,44.6556,32.7864,0,29.6577,52.973,48.9622,58.4225,36.0245,28.0089,58.6104,55.8288,38.2426
33.1818,44.9108,13.866,0,37.2774,31.4556,23.937,46.0349,40,62.5441,73.7479,64,74.9343,40,34.6376,47.007,39.5533,81.4378,39.0727,57.65,11.3203,0,56.022,72.6009,62.9644,67.5302,57.7306,30.4653,40.6379,51.6043,57.9217,46.9179,80.5304,9.7472,45.7138,67.036,0,0,24.6355,39.6902,66.8707,61.9791,47.6302,31.5005,0,32.7212,52.8993,49.775,56.6217,36.5956,28.7918,59.1785,55.7801,37.5921
32.5926,47.62,13.311,0,40.2708,34.2335,27.3349,43.8392,40,60.4987,73.6597,64,76.9245,40,36.7899,44.6816,39.7174,89.387,39.1583,58.7721,11.1857,0,54.1218,73.3689,63.6493,67.3332,58.4397,29.9708,40.1418,50.249,60.9137,47.046,80.9326,10.1569,45.0709,68.1631,0,0,24.4594,39.1564,67.4507,62.462,49.8445,30.4147,0,32.7806,51.699,51.1035,58.1625,36.7653,29.1021,59.046,53.9998,38.0619
29.2541,46.2604,12.6043,0,40.2423,36.509,27.7316,43.9197,40,59.9204,71.7016,64,74.0355,40,34.6646,44.2223,39.8224,85.002,39.0392,58.4864,10.8201,0,53.7244,73.4631,63.4739,67.7085,58.7724,29.4091,40.9111,50.9422,59.9308,50.1024,80.4771,10.3961,43.4212,66.0771,0,0,23.7816,39.4461,66.9736,63.3761,50.7675,31.1094,0,32.722,50.8811,51.4753,57.0379,36.9645,29.4442,59.9895,52.734,37.5737
29.4137,46.3669,11.7226,0,41.5057,37.4688,27.1219,43.484,40,57.8198,74.4265,64,70.1611,40,33.4338,45.1206,39.727,89.0139,39.064,61.2036,10.5716,0,54.4215,72.5698,63.5356,67.4509,57.7334,28.6465,39.8472,49.1568,59.931,49.6727,79.6621,10.4062,44.6853,66.3489,0,0,23.0883,40.3895,67.1038,63.0065,52.1999,31.8113,0,33.0098,45.8795,50.4005,57.1278,36.4662,29.0965,59.2884,54.7449,38.5943
28.6711,45.2556,10.6359,0,39.8025,39.0205,27.0848,43.6846,40,59.1804,74.307,64,71.4958,40,35.6386,44.7894,39.9651,94.5031,38.8474,64.5316,10.5305,0,52.9551,73.172,63.7122,67.9274,57.0817,28.429,40.6168,51.1843,60.6084,50.3295,81.572,10.4254,43.1899,66.0194,0,0,23.2559,39.4197,67.5821,63.2125,51.9533,28.3437,0,32.9372,48.1348,50.2149,57.6231,36.6718,29.6402,59.5992,54.795,40.5654
32.3078,44.269,10.1022,0,42.6583,41.4685,28.5929,43.6243,40,60.3944,78.1005,64,70.3087,40,33.7953,47.6891,39.5435,92.2579,38.9739,66.8632,10.3181,0,52.8791,72.3622,63.8454,68.086,57.0281,28.0516,40.0244,50.1968,60.3208,48.7581,80.5045,10.4535,39.8554,66.3866,0,0,22.968,38.4318,66.7282,63.555,50.7843,27.7513,0,35.7695,48.1588,48.9908,56.2375,36.3163,29.445,60.0365,56.9977,37.1432
31.2735,44.9785,8.8622,0,40.8235,42.6649,29.367,44.6779,40,62.3864,80,64,67.8781,40,35.03,45.8346,39.0337,92.5932,38.6738,66.3937,10.2837,0,53.3165,70.6829,64.4132,66.7417,55.9093,27.6826,39.5978,51.7324,58.9035,46.8669,79.6103,10.271,39.5785,65.3659,0,0,23.0606,38.8474,66.5521,62.511,50.4009,27.8269,0,36.8032,47.3423,47.8875,55.5441,35.5757,29.1505,58.8692,55.5338,36.6245
31.8949,43.7938,8.3464,0,41.561,40.3718,26.4314,44.8307,40,61.32,80,64,63.6826,40,37.7218,45.9236,39.1624,91.1497,39.7023,68.6559,10.6031,0,54.5975,70.5734,65.7517,67.0937,56.6894,27.8383,39.5714,48.4423,60.0875,46.8421,81.5587,10.2592,41.6216,65.4043,0,0,23.6833,38.2036,67.058,62.9453,49.7728,28.4553,0,36.1672,48.4791,49.3481,56.1839,36.1512,29.2441,59.6451,55.6117,37.0729
31.6587,45.4668,9.2668,0,40.2834,38.7264,29.0738,45.5834,40,59.5656,80,64,65.2341,40,39.6101,44.0089,38.8453,90.8049,38.6667,68.0985,10.2875,0,52.3701,70.8705,64.5637,66.6648,54.6849,27.0879,39.3706,52.8451,59.2549,44.3403,80.2291,10.1874,39.7852,65.2953,0,0,23.833,36.3496,65.1382,62.7509,48.8631,27.6309,0,34.4827,47.613,48.4362,55.9074,35.418,28.4964,58.6413,53.7386,36.4283
31.5459,44.9067,8.3542,0,40.896,39.0615,29.2974,44.659,40,59.3988,80,64,63.1764,40,35.7066,43.9901,39.4824,96.4295,38.7657,67.2873,10.552,0,53.0944,72.2635,65.4503,67.475,55.0523,27.7175,40.0052,54.5398,60.4234,47.9011,81.0172,10.3628,38.9022,65.6615,0,0,24.5877,36.2097,66.5813,62.4739,49.739,24.9356,0,34.8561,47.9843,49.1828,57.4218,36.3692,28.5035,59.4378,52.9023,36.0245
37.5289,56.8654,11.1069,31.7972,38.6969,37.4831,29.2869,44.6921,40,61.1132,80,64,62.9129,40,36.9175,43.0882,39.2331,55.7001,38.5909,67.7005,10.5701,0,51.4206,73.1865,65.4611,66.9326,55.6109,27.6123,39.8187,51.4134,60.0947,46.5608,81.5444,10.4717,36.053,65.9646,0,0,24.6881,34.8201,68.6674,62.11,49.6533,25.0564,0,32.6098,46.8815,49.5494,56.8493,36.0825,28.1112,59.4168,53.5917,36.752
37.4441,55.1549,10.2598,32.1563,37.9989,35.6015,28.4718,44.1669,40,56.1268,80,64,57.2353,40,38.7897,44.405,40.2705,50.2552,39.9933,68.6601,10.7091,0,51.0239,75.0381,66.8607,69.079,58.434,28.2077,40.7883,46.9555,62.0193,42.2048,82.9967,10.5389,32.8736,67.1394,0,0,24.8058,33.6576,70.1916,64.2258,49.0203,26.1429,0,29.735,48.162,50.8219,57.0381,36.9399,28.8425,62.1514,54.6006,37.1486
38.0657,52.0003,9.5605,32.9122,37.3369,35.9072,31.2049,44.6267,40,58.1134,80,64,63.6995,40,35.9742,47.2778,40.0231,54.1345,39.4131,71.0717,10.5545,0,45.7643,79.4915,65.9264,67.8138,57.2096,27.9363,40.2813,53.2923,60.8295,45.1587,82.1701,10.7034,35.4168,66.9202,0,0,24.3009,33.5943,68.4265,63.8154,49.0245,28.112,0,31.7439,47.3277,49.6258,56.4395,36.764,28.246,60.8916,56.1923,34.9247
40.1299,54.3128,8.4984,31.8156,40.4796,37.4798,30.4578,44.3165,40,54.5529,80,64,65.3544,40,39.5652,46.2723,38.0968,53.4785,37.9165,76.3251,10.2955,0,41.5849,80.9021,63.9193,65.6806,54.9308,26.8797,38.7565,51.0338,58.7669,46.0923,78.8965,10.4124,36.3697,63.5771,0,0,23.4359,36.1703,64.6876,61.2013,49.9837,29.8035,0,34.3565,46.954,47.4378,56.3396,35.3339,27.2477,59.2486,55.4345,39.142
38.8638,51.4003,7.6655,31.5314,40.1689,35.6512,27.9526,44.7476,40,51.6758,80,64,63.2077,40,38.4002,45.9915,37.8843,56.8568,37.6882,76.3716,10.2525,0,40.3041,83.9164,63.114,65.3329,54.2815,26.4709,38.2851,56.8947,58.0897,46.696,78.417,10.0458,38.6769,63.818,0,0,22.8554,38.0791,64.1441,60.7342,49.8395,29.1062,0,36.3548,46.3473,47.2928,55.3022,35.1318,27.4515,58.8129,53.9806,37.8653
34.8719,52.1699,7.6865,30.9509,40.5723,40.1771,33.4561,43.9243,40,51.1828,80,64,63.137,40,39.2419,43.3162,37.7107,60.5221,37.0047,76.0967,10.158,0,39.2359,83.3554,62.3358,64.4216,53.269,26.0285,37.9842,50.2134,57.1011,45.2366,76.9807,10.1694,37.5249,62.8396,0,0,22.6686,36.9381,62.6917,59.5844,48.3023,30.6985,0,35.3826,44.2031,46.7748,56.1997,34.4571,26.8522,57.7966,51.5328,36.8972
37.4133,52.2045,8.8807,31.2947,38.0191,41.1696,31.1201,43.7733,40,52.5181,80,64,63.9242,40,39.4897,43.6959,38.371,64.4855,37.8176,75.6483,10.1542,0,40.6054,85.7608,63.148,65.7597,54.4565,26.0931,38.4875,53.6508,58.8937,46.0737,78.2679,10.3705,39.5051,62.7852,0,0,22.8132,38.1097,62.9536,61.3042,48.9433,28.4534,0,35.9685,45.1502,47.8357,56.2026,34.8432,26.96,58.7271,52.8215,41.1595
38.688,51.8221,8.9268,30.248,37.4105,41.4838,31.838,45.5624,40,55.3962,80,64,64.5135,40,37.5089,42.0313,37.1622,69.7578,36.4918,72.285,9.9719,0,38.8518,83.8225,61.1195,63.307,53.0686,25.3493,37.195,53.4293,62.56,44.9341,76.5929,9.899,33.916,61.012,0,0,22.2049,37.2681,62.342,58.6039,46.3704,32.3423,0,34.5628,43.3251,46.1389,54.0239,33.5795,25.904,56.5255,51.2376,39.9687
39.1062,50.493,7.979,31.0848,35.9937,42.6764,32.4982,45.7492,40,54.495,80,64,60.9864,40,38.4496,41.283,38.0451,66.4822,37.0569,73.7437,10.2247,0,39.1442,84.8323,61.8571,64.3507,53.3877,25.7547,39.0773,57.7385,66.8255,46.5225,78.4982,10.1646,33.6605,61.5303,0,0,22.794,35.4075,63.3522,59.5928,45.7583,31.2087,0,35.0563,43.7772,47.0825,54.1869,34.2149,26.4827,57.5741,51.1289,38.9728
35.9178,49.5839,8.287,29.3955,37.8093,41.3692,33.4058,45.7016,40,54.9025,80,64,66.2049,40,39.7277,43.8379,37.8736,68.123,36.5313,72.8425,10.1084,0,39.01,84.5925,60.4005,62.2584,52.4653,25.3215,38.5353,53.6907,70.2624,44.1448,76.2366,10.0662,34.077,60.1043,0,0,22.4851,37.256,61.658,58.3206,45.2598,30.7614,0,35.0996,44.1652,46.0186,48.8832,33.1885,26.5073,56.1684,51.6415,40.0803
35.3135,50.6403,7.8093,30.4583,37.2481,40.2097,26.6062,44.93,40,56.9673,80,64,56.7027,40,34.7635,44.0927,37.8303,66.0824,36.4878,71.1571,10.3245,0,38.0559,89.6045,60.9791,62.5058,52.8357,25.6167,38.3878,55.6773,71.9394,45.0505,78.4548,9.5682,37.7399,61.327,0,0,22.7157,39.7461,61.7282,58.1404,47.8998,30.1757,0,37.3339,43.8009,47.1079,53.712,33.7329,26.0089,56.2667,51.2494,39.7486
33.1515,51.3544,8.1103,29.2294,37.9753,40.3427,30.3555,44.7806,40,55.8521,80,63.6732,61.7223,40,36.1212,42.2207,36.5415,63.864,35.0366,70.9135,9.6712,0,36.8387,87.6685,58.4411,60.0501,51.0131,24.6675,37.9007,55.1765,71.2602,44.791,82.0537,9.4522,38.3356,58.81,0,0,22.0608,41.2823,60.5094,55.8434,46.1006,29.9049,0,37.5778,43.9046,45.2289,53.8122,32.5792,25.8443,54.4775,49.2879,39.5823
32.8211,52.9137,8.5599,29.8401,38.0153,41.955,27.9782,45.128,40,58.4284,80,64,61.2487,40,37.226,41.5504,37.2079,62.7802,35.4421,72.8117,9.7657,0,37.0335,89.5679,59.1123,60.6901,51.9843,25.0358,38.2209,60.7308,74.5127,45.0902,82.3076,9.7853,38.5341,59.4722,0,0,22.274,41.1552,60.9699,56.569,46.6743,27.7231,0,37.9539,43.6307,45.7454,55.6829,33.0299,26.2867,54.9146,49.3402,39.4004
33.9625,53.613,7.41,29.2909,35.2552,42.1907,26.9428,44.525,40,58.4102,80,58.622,57.0239,40,34.9713,41.8046,36.8929,59.5034,34.6042,75.1634,9.2521,0,36.3216,87.7066,58.5856,60.3264,51.4924,24.7461,37.3801,56.5059,72.8627,43.8618,81.9782,9.8248,39.2003,58.7749,0,0,21.6989,42.0678,60.2761,55.9656,46.3122,29.8612,0,39.0468,42.4651,44.3921,55.2569,32.7366,26.7738,54.0473,50.4569,39.9714
35.87,53.0153,6.8277,28.9874,39.1192,40.1683,22.1991,44.6272,40,55.3647,80,61.4942,59.2236,40,36.9188,39.9181,36.3814,63.4069,34.484,68.806,9.0051,0,36.4462,85.415,57.7284,59.7854,51.2139,24.499,37.5555,58.3841,77.4858,42.9899,83.0175,9.4683,35.9036,58.7733,0,0,21.3743,39.7307,60.1246,55.7875,46.47,27.7391,0,36.0626,40.814,44.7128,55.6892,32.3952,26.472,53.9655,47.7319,39.4934
